Timestamp, Selection, Source, Description, Index
1758035990944, Horizontal, State, INIT, 
1758035990948, Horizontal, State, START, 
1758035993329, Horizontal, State, WAIT, 
1758035993742, Horizontal, Control Event, RIGHT, 10
1758035993756, Horizontal, State, WAIT, 
1758035993985, Horizontal, Control Event, RIGHT, 11
1758035993998, Horizontal, State, WAIT, 
1758035994371, Horizontal, Control Event, RIGHT, 12
1758035994386, Horizontal, State, WAIT, 
1758035994515, Horizontal, Control Event, RIGHT, 13
1758035994525, Horizontal, State, WAIT, 
1758036008980, Horizontal, State, RESET, 
1758036009001, Horizontal, App Event, Target direction[Right_out], 15
1758036011003, Horizontal, Control Event, RIGHT, 10
1758036011197, Horizontal, Control Event, RIGHT, 11
1758036011321, Horizontal, Control Event, RIGHT, 12
1758036011529, Horizontal, Control Event, RIGHT, 13
1758036012009, Horizontal, Control Event, RIGHT, 14
1758036012457, Horizontal, Control Event, RIGHT, 15
1758036012833, Horizontal, Control Event, RIGHT, 16
1758036013750, Horizontal, Control Event, LEFT, 15
1758036014362, Horizontal, Control Event, SELECT, 15
1758036014387, Horizontal, App Event, Target selected, 
1758036014417, Horizontal, State, WAIT, 
1758036037655, Horizontal, State, RESET, 
1758036037668, Horizontal, App Event, Target direction[Left_out], 2
1758036039428, Horizontal, Control Event, LEFT, 8
1758036039546, Horizontal, Control Event, LEFT, 7
1758036039743, Horizontal, Control Event, LEFT, 6
1758036039866, Horizontal, Control Event, LEFT, 5
1758036040426, Horizontal, Control Event, LEFT, 4
1758036040782, Horizontal, Control Event, LEFT, 3
1758036041290, Horizontal, Control Event, LEFT, 2
1758036041665, Horizontal, Control Event, LEFT, 1
1758036042727, Horizontal, Control Event, RIGHT, 2
1758036043387, Horizontal, Control Event, SELECT, 2
1758036043411, Horizontal, App Event, Target selected, 
1758036043432, Horizontal, State, WAIT, 
1758036061030, Horizontal, State, RESET, 
1758036061053, Horizontal, App Event, Target direction[Left], 6
1758036063727, Horizontal, Control Event, LEFT, 8
1758036063884, Horizontal, Control Event, LEFT, 7
1758036064028, Horizontal, Control Event, LEFT, 6
1758036064983, Horizontal, Control Event, SELECT, 6
1758036065014, Horizontal, App Event, Target selected, 
1758036065035, Horizontal, State, WAIT, 
1758036086172, Horizontal, State, RESET, 
1758036086191, Horizontal, App Event, Target direction[Right], 12
1758036087758, Horizontal, Control Event, RIGHT, 10
1758036088183, Horizontal, Control Event, RIGHT, 11
1758036088595, Horizontal, Control Event, RIGHT, 12
1758036089351, Horizontal, Control Event, SELECT, 12
1758036089373, Horizontal, App Event, Target selected, 
1758036089395, Horizontal, State, WAIT, 
1758036105815, Horizontal, State, RESET, 
1758036105833, Horizontal, App Event, Target direction[Right], 13
1758036108277, Horizontal, Control Event, RIGHT, 10
1758036108412, Horizontal, Control Event, RIGHT, 11
1758036108578, Horizontal, Control Event, RIGHT, 12
1758036109054, Horizontal, Control Event, RIGHT, 13
1758036109673, Horizontal, Control Event, RIGHT, 14
1758036110365, Horizontal, Control Event, SELECT, 14
1758036111981, Horizontal, Control Event, LEFT, 13
1758036112834, Horizontal, Control Event, SELECT, 13
1758036112861, Horizontal, App Event, Target selected, 
1758036112884, Horizontal, State, WAIT, 
1758036129238, Horizontal, State, RESET, 
1758036129255, Horizontal, App Event, Target direction[Left_out], 2
1758036131495, Horizontal, Control Event, LEFT, 8
1758036131795, Horizontal, Control Event, LEFT, 7
1758036131904, Horizontal, Control Event, LEFT, 6
1758036132196, Horizontal, Control Event, LEFT, 5
1758036132830, Horizontal, Control Event, LEFT, 4
1758036133471, Horizontal, Control Event, LEFT, 3
1758036135598, Horizontal, Control Event, LEFT, 2
1758036136567, Horizontal, Control Event, SELECT, 2
1758036136596, Horizontal, App Event, Target selected, 
1758036136617, Horizontal, State, WAIT, 
1758036159148, Horizontal, State, RESET, 
1758036159167, Horizontal, App Event, Target direction[Right_out], 15
1758036161177, Horizontal, Control Event, RIGHT, 10
1758036161608, Horizontal, Control Event, RIGHT, 11
1758036161997, Horizontal, Control Event, RIGHT, 12
1758036162073, Horizontal, Control Event, RIGHT, 13
1758036162533, Horizontal, Control Event, RIGHT, 14
1758036162717, Horizontal, Control Event, RIGHT, 15
1758036163773, Horizontal, Control Event, SELECT, 15
1758036163799, Horizontal, App Event, Target selected, 
