Timestamp, Selection, Source, Description, Index
1749233120207, Horizontal, State, INIT, 
1749233120214, Horizontal, State, START, 
1749233122449, Horizontal, Control Event, RIGHT, 10
1749233122466, Horizontal, State, START, 
1749233122549, Horizontal, State, WAIT, 
1749233123088, Horizontal, Control Event, RIGHT, 11
1749233123116, Horizontal, State, WAIT, 
1749233123788, Horizontal, Control Event, RIGHT, 12
1749233123810, Horizontal, State, WAIT, 
1749233124686, Horizontal, Control Event, LEFT, 11
1749233124708, Horizontal, State, WAIT, 
1749233124843, Horizontal, Control Event, LEFT, 10
1749233124857, Horizontal, State, WAIT, 
1749233125130, Horizontal, Control Event, LEFT, 9
1749233125151, Horizontal, State, WAIT, 
1749233125225, Horizontal, Control Event, LEFT, 8
1749233125241, Horizontal, State, WAIT, 
1749233125424, Horizontal, Control Event, LEFT, 7
1749233125447, Horizontal, State, WAIT, 
1749233125554, Horizontal, Control Event, LEFT, 6
1749233125574, Horizontal, State, WAIT, 
1749233126560, Horizontal, Control Event, RIGHT, 7
1749233126584, Horizontal, State, WAIT, 
1749233126717, Horizontal, Control Event, RIGHT, 8
1749233126740, Horizontal, State, WAIT, 
1749233127181, Horizontal, Control Event, RIGHT, 9
1749233127206, Horizontal, State, WAIT, 
1749233138280, Horizontal, State, RESET, 
1749233138297, Horizontal, App Event, Target direction[Right_out], 16
1749233140204, Horizontal, Control Event, RIGHT, 10
1749233140359, Horizontal, Control Event, RIGHT, 11
1749233140505, Horizontal, Control Event, RIGHT, 12
1749233140655, Horizontal, Control Event, RIGHT, 13
1749233140802, Horizontal, Control Event, RIGHT, 14
1749233140971, Horizontal, Control Event, RIGHT, 15
1749233141093, Horizontal, Control Event, RIGHT, 16
1749233141317, Horizontal, Control Event, RIGHT, 17
1749233141483, Horizontal, Control Event, RIGHT, 17
1749233142722, Horizontal, Control Event, LEFT, 16
1749233142832, Horizontal, Control Event, LEFT, 15
1749233143815, Horizontal, Control Event, RIGHT, 16
1749233144115, Horizontal, Control Event, SELECT, 16
1749233144138, Horizontal, App Event, Target selected, 
1749233144163, Horizontal, State, WAIT, 
1749233164959, Horizontal, State, RESET, 
1749233164976, Horizontal, App Event, Target direction[Right], 12
1749233166893, Horizontal, Control Event, RIGHT, 10
