Timestamp, Selection, Source, Description, Index
1749232254971, Horizontal, State, INIT, 
1749232254977, Horizontal, State, START, 
1749232257279, Horizontal, State, WAIT, 
1749232274832, Horizontal, State, RESET, 
1749232274854, Horizontal, App Event, Target direction[Left_out], 4
1749232277338, Horizontal, User Event, Clicked, 4
1749232277357, Horizontal, App Event, Target selected, 
1749232277371, Horizontal, State, WAIT, 
1749232299335, Horizontal, State, RESET, 
1749232299356, Horizontal, App Event, Target direction[Right_out], 15
1749232301664, Horizontal, User Event, Clicked, 15
1749232301683, Horizontal, App Event, Target selected, 
1749232301692, Horizontal, State, WAIT, 
1749232319600, Horizontal, State, RESET, 
1749232319615, Horizontal, App Event, Target direction[Right], 13
1749232322150, Horizontal, User Event, Clicked, 13
1749232322168, Horizontal, App Event, Target selected, 
1749232322176, Horizontal, State, WAIT, 
1749232340933, Horizontal, State, RESET, 
1749232340952, Horizontal, App Event, Target direction[Left], 7
1749232344559, Horizontal, User Event, Clicked, 7
1749232344581, Horizontal, App Event, Target selected, 
1749232344592, Horizontal, State, WAIT, 
1749232365874, Horizontal, State, RESET, 
1749232365893, Horizontal, App Event, Target direction[Left_out], 2
1749232368500, Horizontal, User Event, Clicked, 2
1749232368518, Horizontal, App Event, Target selected, 
1749232368527, Horizontal, State, WAIT, 
1749232389761, Horizontal, State, RESET, 
1749232389783, Horizontal, App Event, Target direction[Right], 10
1749232392517, Horizontal, User Event, Clicked, 10
1749232392534, Horizontal, App Event, Target selected, 
1749232392544, Horizontal, State, WAIT, 
1749232415798, Horizontal, State, RESET, 
1749232415816, Horizontal, App Event, Target direction[Left], 5
1749232418830, Horizontal, User Event, Clicked, 5
1749232418850, Horizontal, App Event, Target selected, 
1749232418861, Horizontal, State, WAIT, 
1749232442923, Horizontal, State, RESET, 
1749232442943, Horizontal, App Event, Target direction[Right_out], 14
1749232446243, Horizontal, User Event, Clicked, 14
1749232446261, Horizontal, App Event, Target selected, 
1749232446270, Horizontal, State, END, 
1749232446278, Horizontal, App Event, Horizontal assignment finished, 
1749232446332, Horizontal, State, INIT, 
1749232446339, Horizontal, State, START, 
1749232446448, 2D, State, INIT, 
1749232446455, 2D, State, START, 
