Timestamp, Selection, Source, Description, Index
1754314992990, 2D, State, INIT, 
1754314992997, 2D, State, START, 
1754314996176, 2D, State, WAIT, 
1754315015377, 2D, State, RESET, 
1754315015396, 2D, App Event, Target direction[Down_left], 8 / 3
1754315018762, 2D, Control Event, LEFT, 7 / 4
1754315019276, 2D, Control Event, LEFT, 7 / 3
1754315020448, 2D, Control Event, DOWN, 8 / 3
1754315021441, 2D, Control Event, SELECT, 8 / 3
1754315021467, 2D, App Event, Target selected, 
1754315021499, 2D, State, WAIT, 
1754315042648, 2D, State, RESET, 
1754315042669, 2D, App Event, Target direction[Up_right], 5 / 7
1754315045103, 2D, Control Event, RIGHT, 7 / 6
1754315045407, 2D, Control Event, RIGHT, 7 / 7
1754315045820, 2D, Control Event, RIGHT, 7 / 8
1754315047011, 2D, Control Event, UP, 6 / 8
1754315047313, 2D, Control Event, UP, 5 / 8
1754315048471, 2D, Control Event, LEFT, 5 / 7
1754315049397, 2D, Control Event, SELECT, 5 / 7
1754315049423, 2D, App Event, Target selected, 
1754315049448, 2D, State, WAIT, 
1754315071439, 2D, State, RESET, 
1754315071459, 2D, App Event, Target direction[Up_out_right], 2 / 8
1754315074043, 2D, Control Event, RIGHT, 7 / 6
1754315074237, 2D, Control Event, RIGHT, 7 / 7
1754315074681, 2D, Control Event, RIGHT, 7 / 8
1754315076198, 2D, Control Event, UP, 6 / 8
1754315076615, 2D, Control Event, UP, 5 / 8
1754315076930, 2D, Control Event, UP, 4 / 8
1754315077179, 2D, Control Event, UP, 3 / 8
1754315078316, 2D, Control Event, UP, 2 / 8
1754315079653, 2D, Control Event, SELECT, 2 / 8
1754315079674, 2D, App Event, Target selected, 
1754315079689, 2D, State, WAIT, 
1754315095723, 2D, State, RESET, 
1754315095739, 2D, App Event, Target direction[Up_left], 6 / 4
1754315098635, 2D, Control Event, LEFT, 7 / 4
1754315099755, 2D, Control Event, UP, 6 / 4
1754315100386, 2D, Control Event, SELECT, 6 / 4
1754315100412, 2D, App Event, Target selected, 
1754315100441, 2D, State, WAIT, 
1754315122410, 2D, State, RESET, 
1754315122430, 2D, App Event, Target direction[Down_out_left], 12 / 1
1754315124960, 2D, Control Event, LEFT, 7 / 4
1754315125239, 2D, Control Event, LEFT, 7 / 3
1754315126127, 2D, Control Event, LEFT, 7 / 2
1754315126991, 2D, Control Event, LEFT, 7 / 1
1754315128432, 2D, Control Event, DOWN, 8 / 1
1754315128728, 2D, Control Event, DOWN, 9 / 1
1754315129043, 2D, Control Event, DOWN, 10 / 1
1754315129185, 2D, Control Event, DOWN, 11 / 1
1754315130583, 2D, Control Event, DOWN, 12 / 1
1754315131710, 2D, Control Event, SELECT, 12 / 1
1754315131730, 2D, App Event, Target selected, 
1754315131750, 2D, State, WAIT, 
1754315154834, 2D, State, RESET, 
