Timestamp, Selection, Source, Description, Index
1749654209312, Vertical, State, INIT, 
1749654209318, Vertical, State, START, 
1749654211518, Vertical, State, WAIT, 
1749654233597, Vertical, State, RESET, 
1749654233616, Vertical, App Event, Target direction[Down_out], 20
1749654236442, Vertical, Control Event, DOWN, 14
1749654236549, Vertical, Control Event, DOWN, 15
1749654236866, Vertical, Control Event, DOWN, 16
1749654237032, Vertical, Control Event, DOWN, 17
1749654237316, Vertical, Control Event, DOWN, 18
1749654237481, Vertical, Control Event, DOWN, 19
1749654237684, Vertical, Control Event, DOWN, 20
1749654237983, Vertical, Control Event, DOWN, 21
1749654239084, Vertical, Control Event, UP, 20
1749654239811, Vertical, Control Event, SELECT, 20
1749654239832, Vertical, App Event, Target selected, 
1749654239854, Vertical, State, WAIT, 
1749654256482, Vertical, State, RESET, 
1749654256500, Vertical, App Event, Target direction[Down], 19
1749654258512, Vertical, Control Event, DOWN, 14
1749654258658, Vertical, Control Event, DOWN, 15
1749654259079, Vertical, Control Event, DOWN, 16
1749654259297, Vertical, Control Event, DOWN, 17
1749654259463, Vertical, Control Event, DOWN, 18
1749654259899, Vertical, Control Event, DOWN, 19
1749654260516, Vertical, Control Event, DOWN, 20
1749654261434, Vertical, Control Event, UP, 19
1749654262123, Vertical, Control Event, SELECT, 19
1749654262145, Vertical, App Event, Target selected, 
1749654262166, Vertical, State, WAIT, 
1749654285293, Vertical, State, RESET, 
1749654285310, Vertical, App Event, Target direction[Up], 8
1749654287288, Vertical, Control Event, UP, 12
1749654287419, Vertical, Control Event, UP, 11
1749654287587, Vertical, Control Event, UP, 10
1749654287737, Vertical, Control Event, UP, 9
1749654287908, Vertical, Control Event, UP, 8
1749654288389, Vertical, Control Event, UP, 7
1749654289195, Vertical, Control Event, DOWN, 8
1749654289783, Vertical, Control Event, SELECT, 8
1749654289810, Vertical, App Event, Target selected, 
1749654289831, Vertical, State, WAIT, 
1749654307047, Vertical, State, RESET, 
1749654307069, Vertical, App Event, Target direction[Up_out], 3
1749654309150, Vertical, Control Event, UP, 12
1749654309353, Vertical, Control Event, UP, 11
1749654309501, Vertical, Control Event, UP, 10
1749654309635, Vertical, Control Event, UP, 9
1749654309787, Vertical, Control Event, UP, 8
1749654309953, Vertical, Control Event, UP, 7
1749654310436, Vertical, Control Event, UP, 6
1749654310755, Vertical, Control Event, UP, 5
1749654311554, Vertical, Control Event, UP, 4
1749654311892, Vertical, Control Event, UP, 3
1749654312125, Vertical, Control Event, UP, 2
1749654313262, Vertical, Control Event, DOWN, 3
1749654314046, Vertical, Control Event, SELECT, 3
1749654314069, Vertical, App Event, Target selected, 
1749654314092, Vertical, State, WAIT, 
1749654314148, Vertical, Control Event, SELECT, 3
