Timestamp, Selection, Source, Description, Index
1755684009922, Horizontal, State, INIT, 
1755684009927, Horizontal, State, START, 
1755684012121, Horizontal, State, WAIT, 
1755684033561, Horizontal, State, RESET, 
1755684033580, Horizontal, App Event, Target direction[Left_out], 1
1755684037182, Horizontal, Control Event, LEFT, 8
1755684037354, Horizontal, Control Event, LEFT, 7
1755684037523, Horizontal, Control Event, LEFT, 6
1755684037704, Horizontal, Control Event, LEFT, 5
1755684038854, Horizontal, Control Event, LEFT, 4
1755684038949, Horizontal, Control Event, LEFT, 3
1755684040096, Horizontal, Control Event, LEFT, 2
1755684040163, Horizontal, Control Event, LEFT, 1
1755684042817, Horizontal, Control Event, SELECT, 1
1755684042844, Horizontal, App Event, Target selected, 
1755684042866, Horizontal, State, WAIT, 
1755684065646, Horizontal, State, RESET, 
1755684065665, Horizontal, App Event, Target direction[Right_out], 17
1755684068213, Horizontal, Control Event, RIGHT, 10
1755684068400, Horizontal, Control Event, RIGHT, 11
1755684068650, Horizontal, Control Event, RIGHT, 12
1755684068723, Horizontal, Control Event, RIGHT, 13
1755684068914, Horizontal, Control Event, RIGHT, 14
1755684069165, Horizontal, Control Event, RIGHT, 15
1755684069883, Horizontal, Control Event, RIGHT, 16
1755684070088, Horizontal, Control Event, RIGHT, 17
1755684070178, Horizontal, Control Event, RIGHT, 17
1755684070382, Horizontal, Control Event, RIGHT, 17
1755684071524, Horizontal, Control Event, SELECT, 17
1755684071546, Horizontal, App Event, Target selected, 
1755684071571, Horizontal, State, WAIT, 
1755684090374, Horizontal, State, RESET, 
1755684090408, Horizontal, App Event, Target direction[Right], 11
1755684094245, Horizontal, Control Event, RIGHT, 10
1755684095757, Horizontal, Control Event, RIGHT, 11
1755684097711, Horizontal, Control Event, SELECT, 11
1755684097736, Horizontal, App Event, Target selected, 
1755684097760, Horizontal, State, WAIT, 
1755684122413, Horizontal, State, RESET, 
1755684122430, Horizontal, App Event, Target direction[Left_out], 1
1755684125543, Horizontal, Control Event, LEFT, 8
1755684125798, Horizontal, Control Event, LEFT, 7
1755684125998, Horizontal, Control Event, LEFT, 6
1755684126092, Horizontal, Control Event, LEFT, 5
1755684126298, Horizontal, Control Event, LEFT, 4
1755684126516, Horizontal, Control Event, LEFT, 3
1755684127535, Horizontal, Control Event, LEFT, 2
1755684127736, Horizontal, Control Event, LEFT, 1
1755684127949, Horizontal, Control Event, LEFT, 1
1755684128027, Horizontal, Control Event, LEFT, 1
1755684129657, Horizontal, Control Event, SELECT, 1
1755684129680, Horizontal, App Event, Target selected, 
1755684129704, Horizontal, State, WAIT, 
1755684152103, Horizontal, State, RESET, 
1755684152121, Horizontal, App Event, Target direction[Left], 5
1755684154566, Horizontal, Control Event, LEFT, 8
1755684154772, Horizontal, Control Event, LEFT, 7
1755684154866, Horizontal, Control Event, LEFT, 6
1755684155075, Horizontal, Control Event, LEFT, 5
1755684156211, Horizontal, Control Event, SELECT, 5
1755684156237, Horizontal, App Event, Target selected, 
1755684156260, Horizontal, State, WAIT, 
1755684179202, Horizontal, State, RESET, 
1755684179218, Horizontal, App Event, Target direction[Right], 10
1755684181608, Horizontal, Control Event, RIGHT, 10
1755684182801, Horizontal, Control Event, SELECT, 10
1755684182823, Horizontal, App Event, Target selected, 
1755684182848, Horizontal, State, WAIT, 
1755684198916, Horizontal, State, RESET, 
1755684198938, Horizontal, App Event, Target direction[Right_out], 15
1755684201153, Horizontal, Control Event, RIGHT, 10
1755684201321, Horizontal, Control Event, RIGHT, 11
1755684201574, Horizontal, Control Event, RIGHT, 12
1755684201773, Horizontal, Control Event, RIGHT, 13
1755684201857, Horizontal, Control Event, RIGHT, 14
1755684202023, Horizontal, Control Event, RIGHT, 15
1755684203496, Horizontal, Control Event, SELECT, 15
1755684203523, Horizontal, App Event, Target selected, 
1755684203550, Horizontal, State, WAIT, 
1755684220202, Horizontal, State, RESET, 
1755684220220, Horizontal, App Event, Target direction[Left], 8
1755684223283, Horizontal, Control Event, LEFT, 8
1755684224261, Horizontal, Control Event, SELECT, 8
1755684224285, Horizontal, App Event, Target selected, 
1755684224308, Horizontal, State, END, 
1755684224330, Horizontal, App Event, Horizontal assignment finished, 
1755684224384, Horizontal, State, INIT, 
1755684224405, Horizontal, State, START, 
1755684224501, Vertical, State, INIT, 
1755684224517, Vertical, State, START, 
1755684226770, Vertical, State, WAIT, 
1755684246860, Vertical, State, RESET, 
1755684246879, Vertical, App Event, Target direction[Down_out], 22
1755684249377, Vertical, Control Event, DOWN, 14
1755684249541, Vertical, Control Event, DOWN, 15
1755684249725, Vertical, Control Event, DOWN, 16
1755684249910, Vertical, Control Event, DOWN, 17
1755684250078, Vertical, Control Event, DOWN, 18
1755684250262, Vertical, Control Event, DOWN, 19
1755684250424, Vertical, Control Event, DOWN, 20
1755684250608, Vertical, Control Event, DOWN, 21
1755684250782, Vertical, Control Event, DOWN, 22
1755684252682, Vertical, Control Event, SELECT, 22
1755684252704, Vertical, App Event, Target selected, 
1755684252730, Vertical, State, WAIT, 
1755684275221, Vertical, State, RESET, 
1755684275243, Vertical, App Event, Target direction[Up], 8
1755684277545, Vertical, Control Event, UP, 12
1755684277601, Vertical, Control Event, UP, 11
1755684277790, Vertical, Control Event, UP, 10
1755684278583, Vertical, Control Event, UP, 9
1755684279803, Vertical, Control Event, UP, 8
1755684280807, Vertical, Control Event, SELECT, 8
1755684280834, Vertical, App Event, Target selected, 
1755684280857, Vertical, State, WAIT, 
1755684298452, Vertical, State, RESET, 
1755684298473, Vertical, App Event, Target direction[Down], 16
1755684301201, Vertical, Control Event, DOWN, 14
1755684301518, Vertical, Control Event, DOWN, 15
1755684302168, Vertical, Control Event, DOWN, 16
1755684303123, Vertical, Control Event, SELECT, 16
1755684303172, Vertical, App Event, Target selected, 
1755684303186, Vertical, State, WAIT, 
1755684319887, Vertical, State, RESET, 
1755684319904, Vertical, App Event, Target direction[Down_out], 24
1755684322860, Vertical, Control Event, DOWN, 14
1755684323112, Vertical, Control Event, DOWN, 15
1755684323332, Vertical, Control Event, DOWN, 16
1755684323423, Vertical, Control Event, DOWN, 17
1755684323632, Vertical, Control Event, DOWN, 18
1755684323746, Vertical, Control Event, DOWN, 19
1755684323948, Vertical, Control Event, DOWN, 20
1755684324174, Vertical, Control Event, DOWN, 21
1755684324346, Vertical, Control Event, DOWN, 22
1755684324436, Vertical, Control Event, DOWN, 23
1755684325166, Vertical, Control Event, DOWN, 24
1755684328274, Vertical, Control Event, SELECT, 24
1755684328298, Vertical, App Event, Target selected, 
1755684328322, Vertical, State, WAIT, 
1755684347487, Vertical, State, RESET, 
1755684347505, Vertical, App Event, Target direction[Up_out], 6
1755684351385, Vertical, Control Event, UP, 12
1755684351463, Vertical, Control Event, UP, 11
1755684351623, Vertical, Control Event, UP, 10
1755684351806, Vertical, Control Event, UP, 9
1755684351972, Vertical, Control Event, UP, 8
1755684352156, Vertical, Control Event, UP, 7
1755684352376, Vertical, Control Event, UP, 6
1755684352505, Vertical, Control Event, UP, 5
1755684352705, Vertical, Control Event, UP, 4
1755684353377, Vertical, Control Event, DOWN, 5
1755684353561, Vertical, Control Event, DOWN, 6
1755684354331, Vertical, Control Event, SELECT, 6
1755684354357, Vertical, App Event, Target selected, 
1755684354379, Vertical, State, WAIT, 
1755684377582, Vertical, State, RESET, 
1755684377599, Vertical, App Event, Target direction[Down], 16
1755684379740, Vertical, Control Event, DOWN, 14
1755684380044, Vertical, Control Event, DOWN, 15
1755684381098, Vertical, Control Event, DOWN, 16
1755684382117, Vertical, Control Event, SELECT, 16
1755684382140, Vertical, App Event, Target selected, 
1755684382160, Vertical, State, WAIT, 
1755684403928, Vertical, State, RESET, 
1755684403948, Vertical, App Event, Target direction[Up], 7
1755684407581, Vertical, Control Event, UP, 12
1755684407747, Vertical, Control Event, UP, 11
1755684407937, Vertical, Control Event, UP, 10
1755684408100, Vertical, Control Event, UP, 9
