Timestamp, Selection, Source, Description, Index
1747663380251, 2D, State, INIT, 
1747663380260, 2D, State, START, 
1747663382784, 2D, State, WAIT, 
1747663407065, 2D, State, RESET, 
1747663407081, 2D, App Event, Target direction[Up_out_left], 3 / 2
1747663409113, 2D, Control Event, LEFT, 7 / 4
1747663409989, 2D, Control Event, LEFT, 7 / 3
1747663411126, 2D, Control Event, LEFT, 7 / 2
1747663413071, 2D, Control Event, UP, 6 / 2
1747663413570, 2D, Control Event, UP, 5 / 2
1747663414290, 2D, Control Event, UP, 4 / 2
1747663414747, 2D, Control Event, UP, 3 / 2
1747663415546, 2D, Control Event, SELECT, 3 / 2
1747663415570, 2D, App Event, Target selected, 
1747663415593, 2D, State, WAIT, 
1747663433345, 2D, State, RESET, 
1747663433368, 2D, App Event, Target direction[Down_right], 8 / 7
1747663435288, 2D, Control Event, RIGHT, 7 / 6
1747663436009, 2D, Control Event, RIGHT, 7 / 7
1747663437970, 2D, Control Event, DOWN, 8 / 7
1747663438713, 2D, Control Event, SELECT, 8 / 7
1747663438733, 2D, App Event, Target selected, 
1747663438755, 2D, State, WAIT, 
1747663458124, 2D, State, RESET, 
1747663458143, 2D, App Event, Target direction[Down_left], 9 / 4
1747663460373, 2D, Control Event, LEFT, 7 / 4
1747663460483, 2D, Control Event, LEFT, 7 / 3
1747663461392, 2D, Control Event, RIGHT, 7 / 4
1747663463248, 2D, Control Event, DOWN, 8 / 4
1747663465968, 2D, Control Event, DOWN, 9 / 4
1747663467185, 2D, Control Event, SELECT, 9 / 4
1747663467208, 2D, App Event, Target selected, 
1747663467239, 2D, State, WAIT, 
1747663488214, 2D, State, RESET, 
1747663488234, 2D, App Event, Target direction[Down_out_right], 12 / 9
1747663490587, 2D, Control Event, RIGHT, 7 / 6
1747663491303, 2D, Control Event, RIGHT, 7 / 7
1747663491886, 2D, Control Event, RIGHT, 7 / 8
1747663494169, 2D, Control Event, RIGHT, 7 / 9
1747663494321, 2D, Control Event, RIGHT, 7 / 9
1747663495293, 2D, Control Event, DOWN, 8 / 9
1747663495929, 2D, Control Event, DOWN, 9 / 9
