Timestamp, Selection, Source, Description, Index
1757168614871, Horizontal, State, INIT, 
1757168614878, Horizontal, State, START, 
1757168617277, Horizontal, State, WAIT, 
1757168642023, Horizontal, State, RESET, 
1757168642041, Horizontal, App Event, Target direction[Left], 8
1757168645582, Horizontal, Control Event, LEFT, 8
1757168647754, Horizontal, Control Event, SELECT, 8
1757168647777, Horizontal, App Event, Target selected, 
1757168647803, Horizontal, State, WAIT, 
1757168664114, Horizontal, State, RESET, 
1757168664132, Horizontal, App Event, Target direction[Right_out], 14
1757168666675, Horizontal, Control Event, RIGHT, 10
1757168666766, Horizontal, Control Event, RIGHT, 11
1757168666882, Horizontal, Control Event, RIGHT, 12
1757168667171, Horizontal, Control Event, RIGHT, 13
1757168667392, Horizontal, Control Event, RIGHT, 14
1757168673317, Horizontal, Control Event, RIGHT, 15
1757168675578, Horizontal, Control Event, LEFT, 14
1757168680365, Horizontal, Control Event, SELECT, 14
1757168680390, Horizontal, App Event, Target selected, 
1757168680415, Horizontal, State, WAIT, 
1757168697819, Horizontal, State, RESET, 
1757168697837, Horizontal, App Event, Target direction[Left], 6
1757168700948, Horizontal, Control Event, LEFT, 8
1757168701081, Horizontal, Control Event, LEFT, 7
1757168702595, Horizontal, Control Event, LEFT, 6
1757168702795, Horizontal, Control Event, LEFT, 5
1757168704287, Horizontal, Control Event, RIGHT, 6
1757168705971, Horizontal, Control Event, SELECT, 6
1757168705995, Horizontal, App Event, Target selected, 
1757168706020, Horizontal, State, WAIT, 
1757168706144, Horizontal, Control Event, SELECT, 6
1757168706155, Horizontal, State, WAIT, 
1757168729574, Horizontal, State, RESET, 
1757168729595, Horizontal, App Event, Target direction[Right], 12
1757168731369, Horizontal, Control Event, RIGHT, 10
1757168731884, Horizontal, Control Event, RIGHT, 11
1757168732351, Horizontal, Control Event, RIGHT, 12
1757168733460, Horizontal, Control Event, SELECT, 12
1757168733481, Horizontal, App Event, Target selected, 
1757168733507, Horizontal, State, WAIT, 
1757168757008, Horizontal, State, RESET, 
1757168757031, Horizontal, App Event, Target direction[Left_out], 3
1757168759402, Horizontal, Control Event, LEFT, 8
1757168760240, Horizontal, Control Event, LEFT, 7
1757168760451, Horizontal, Control Event, LEFT, 6
1757168760658, Horizontal, Control Event, LEFT, 5
1757168760856, Horizontal, Control Event, LEFT, 4
1757168761642, Horizontal, Control Event, LEFT, 3
1757168761820, Horizontal, Control Event, LEFT, 2
1757168763761, Horizontal, Control Event, RIGHT, 3
1757168763929, Horizontal, Control Event, RIGHT, 4
1757168765062, Horizontal, Control Event, LEFT, 3
1757168765262, Horizontal, Control Event, LEFT, 2
1757168766743, Horizontal, Control Event, RIGHT, 3
1757168767375, Horizontal, Control Event, SELECT, 3
1757168767395, Horizontal, App Event, Target selected, 
1757168767418, Horizontal, State, WAIT, 
1757168785752, Horizontal, State, RESET, 
1757168785771, Horizontal, App Event, Target direction[Left_out], 4
1757168788140, Horizontal, Control Event, LEFT, 8
1757168788312, Horizontal, Control Event, LEFT, 7
1757168788612, Horizontal, Control Event, LEFT, 6
1757168788694, Horizontal, Control Event, LEFT, 5
1757168788913, Horizontal, Control Event, LEFT, 4
1757168790091, Horizontal, Control Event, SELECT, 4
1757168790117, Horizontal, App Event, Target selected, 
1757168790141, Horizontal, State, WAIT, 
1757168808607, Horizontal, State, RESET, 
1757168808624, Horizontal, App Event, Target direction[Right_out], 17
1757168810417, Horizontal, Control Event, RIGHT, 10
1757168810617, Horizontal, Control Event, RIGHT, 11
1757168810722, Horizontal, Control Event, RIGHT, 12
1757168811019, Horizontal, Control Event, RIGHT, 13
1757168811337, Horizontal, Control Event, RIGHT, 14
1757168812349, Horizontal, Control Event, RIGHT, 15
1757168813225, Horizontal, Control Event, RIGHT, 16
1757168813348, Horizontal, Control Event, RIGHT, 17
1757168814208, Horizontal, Control Event, SELECT, 17
1757168814235, Horizontal, App Event, Target selected, 
1757168814256, Horizontal, State, WAIT, 
1757168832041, Horizontal, State, RESET, 
1757168832061, Horizontal, App Event, Target direction[Right], 10
1757168834173, Horizontal, Control Event, RIGHT, 10
1757168835089, Horizontal, Control Event, SELECT, 10
1757168835113, Horizontal, App Event, Target selected, 
1757168835136, Horizontal, State, END, 
