Timestamp, Selection, Source, Description, Index
1749305283963, 2D, State, INIT, 
1749305283972, 2D, State, START, 
1749305286458, 2D, State, WAIT, 
1749305308218, 2D, State, RESET, 
1749305308237, 2D, App Event, Target direction[Up_out_left], 3 / 1
1749305311147, 2D, Control Event, LEFT, 7 / 4
1749305311321, 2D, Control Event, LEFT, 7 / 3
1749305311411, 2D, Control Event, LEFT, 7 / 2
1749305311678, 2D, Control Event, LEFT, 7 / 1
1749305313207, 2D, Control Event, UP, 6 / 1
1749305313607, 2D, Control Event, UP, 5 / 1
1749305313914, 2D, Control Event, UP, 4 / 1
1749305314497, 2D, Control Event, UP, 3 / 1
1749305314682, 2D, Control Event, UP, 2 / 1
1749305316293, 2D, Control Event, DOWN, 3 / 1
1749305316821, 2D, Control Event, SELECT, 3 / 1
1749305316841, 2D, App Event, Target selected, 
1749305316861, 2D, State, WAIT, 
1749305335336, 2D, State, RESET, 
1749305335358, 2D, App Event, Target direction[Up_out_right], 1 / 8
1749305336871, 2D, Control Event, RIGHT, 7 / 6
1749305337249, 2D, Control Event, RIGHT, 7 / 7
1749305337547, 2D, Control Event, RIGHT, 7 / 8
1749305338782, 2D, Control Event, UP, 6 / 8
1749305338983, 2D, Control Event, UP, 5 / 8
1749305339301, 2D, Control Event, UP, 4 / 8
1749305339578, 2D, Control Event, UP, 3 / 8
1749305340534, 2D, Control Event, UP, 2 / 8
1749305341443, 2D, Control Event, UP, 1 / 8
1749305343105, 2D, Control Event, SELECT, 1 / 8
1749305343128, 2D, App Event, Target selected, 
1749305343150, 2D, State, WAIT, 
1749305360906, 2D, State, RESET, 
1749305360923, 2D, App Event, Target direction[Down_out_left], 13 / 1
1749305363021, 2D, Control Event, LEFT, 7 / 4
1749305363145, 2D, Control Event, LEFT, 7 / 3
1749305363559, 2D, Control Event, LEFT, 7 / 2
1749305364324, 2D, Control Event, LEFT, 7 / 1
1749305365278, 2D, Control Event, DOWN, 8 / 1
1749305365493, 2D, Control Event, DOWN, 9 / 1
1749305366026, 2D, Control Event, DOWN, 10 / 1
1749305366121, 2D, Control Event, DOWN, 11 / 1
1749305366276, 2D, Control Event, DOWN, 12 / 1
1749305366424, 2D, Control Event, DOWN, 13 / 1
1749305367692, 2D, Control Event, SELECT, 13 / 1
1749305367716, 2D, App Event, Target selected, 
1749305367739, 2D, State, WAIT, 
1749305387774, 2D, State, RESET, 
1749305387789, 2D, App Event, Target direction[Down_right], 9 / 6
1749305389623, 2D, Control Event, RIGHT, 7 / 6
1749305389975, 2D, Control Event, RIGHT, 7 / 7
1749305390917, 2D, Control Event, LEFT, 7 / 6
1749305391810, 2D, Control Event, DOWN, 8 / 6
1749305392032, 2D, Control Event, DOWN, 9 / 6
1749305392461, 2D, Control Event, SELECT, 9 / 6
1749305392483, 2D, App Event, Target selected, 
1749305392506, 2D, State, WAIT, 
1749305417017, 2D, State, RESET, 
1749305417037, 2D, App Event, Target direction[Down_left], 10 / 3
1749305419472, 2D, Control Event, LEFT, 7 / 4
1749305420313, 2D, Control Event, LEFT, 7 / 3
1749305421266, 2D, Control Event, DOWN, 8 / 3
1749305421387, 2D, Control Event, DOWN, 9 / 3
1749305422067, 2D, Control Event, DOWN, 10 / 3
1749305422671, 2D, Control Event, SELECT, 10 / 3
1749305422694, 2D, App Event, Target selected, 
1749305422714, 2D, State, WAIT, 
1749305445444, 2D, State, RESET, 
1749305445470, 2D, App Event, Target direction[Down_out_right], 11 / 8
1749305447299, 2D, Control Event, RIGHT, 7 / 6
1749305447720, 2D, Control Event, RIGHT, 7 / 7
1749305448033, 2D, Control Event, RIGHT, 7 / 8
1749305449230, 2D, Control Event, DOWN, 8 / 8
1749305449665, 2D, Control Event, DOWN, 9 / 8
1749305449967, 2D, Control Event, DOWN, 10 / 8
1749305450188, 2D, Control Event, DOWN, 11 / 8
