Timestamp, Selection, Source, Description, Index
1749575591133, Vertical, State, INIT, 
1749575591139, Vertical, State, START, 
1749575593465, Vertical, State, WAIT, 
1749575611703, Vertical, State, RESET, 
1749575611723, Vertical, App Event, Target direction[Down_out], 21
1749575613974, Vertical, Control Event, DOWN, 14
1749575614161, Vertical, Control Event, DOWN, 15
1749575614990, Vertical, Control Event, DOWN, 16
1749575616724, Vertical, Control Event, DOWN, 17
1749575619079, Vertical, Control Event, DOWN, 18
1749575619282, Vertical, Control Event, DOWN, 19
1749575619357, Vertical, Control Event, SELECT, 19
1749575622977, Vertical, Control Event, DOWN, 20
1749575623481, Vertical, Control Event, DOWN, 21
1749575624661, Vertical, Control Event, SELECT, 21
1749575624684, Vertical, App Event, Target selected, 
1749575624711, Vertical, State, WAIT, 
1749575643705, Vertical, State, RESET, 
1749575643725, Vertical, App Event, Target direction[Up], 12
1749575645695, Vertical, Control Event, UP, 12
1749575646360, Vertical, Control Event, SELECT, 12
1749575646385, Vertical, App Event, Target selected, 
1749575646407, Vertical, State, WAIT, 
1749575671498, Vertical, State, RESET, 
1749575671519, Vertical, App Event, Target direction[Up_out], 2
1749575674832, Vertical, Control Event, SELECT, 13
1749575675084, Vertical, Control Event, SELECT, 13
1749575675452, Vertical, Control Event, SELECT, 13
1749575676269, Vertical, Control Event, SELECT, 13
1749575677753, Vertical, Control Event, UP, 12
1749575678518, Vertical, Control Event, SELECT, 12
1749575678923, Vertical, Control Event, SELECT, 12
1749575679340, Vertical, Control Event, SELECT, 12
1749575679757, Vertical, Control Event, SELECT, 12
1749575680140, Vertical, Control Event, SELECT, 12
1749575681073, Vertical, Control Event, SELECT, 12
1749575681493, Vertical, Control Event, SELECT, 12
1749575681893, Vertical, Control Event, SELECT, 12
1749575682311, Vertical, Control Event, SELECT, 12
1749575682779, Vertical, Control Event, SELECT, 12
1749575686538, Vertical, Control Event, UP, 11
1749575688811, Vertical, Control Event, UP, 10
1749575691593, Vertical, User Event, No target selected, 2
1749575691639, Vertical, State, WAIT, 
1749575698425, Vertical, Control Event, UP, 9
1749575698452, Vertical, State, WAIT, 
1749575698772, Vertical, Control Event, DOWN, 10
1749575698792, Vertical, State, WAIT, 
1749575699145, Vertical, Control Event, DOWN, 11
1749575699169, Vertical, State, WAIT, 
1749575699565, Vertical, Control Event, UP, 10
1749575699589, Vertical, State, WAIT, 
1749575699766, Vertical, Control Event, UP, 9
1749575699792, Vertical, State, WAIT, 
1749575699862, Vertical, Control Event, UP, 8
1749575699890, Vertical, State, WAIT, 
1749575700180, Vertical, Control Event, DOWN, 9
1749575700204, Vertical, State, WAIT, 
1749575700364, Vertical, Control Event, DOWN, 10
1749575700387, Vertical, State, WAIT, 
1749575700527, Vertical, Control Event, DOWN, 11
1749575700554, Vertical, State, WAIT, 
1749575700783, Vertical, Control Event, DOWN, 12
1749575700808, Vertical, State, WAIT, 
1749575700981, Vertical, Control Event, DOWN, 13
1749575701008, Vertical, State, WAIT, 
1749575701127, Vertical, Control Event, DOWN, 14
1749575701152, Vertical, State, WAIT, 
1749575714858, Vertical, State, RESET, 
1749575714876, Vertical, App Event, Target direction[Down_out], 20
1749575717365, Vertical, Control Event, UP, 12
1749575717566, Vertical, Control Event, UP, 11
1749575717988, Vertical, Control Event, DOWN, 12
1749575718606, Vertical, Control Event, DOWN, 13
1749575718669, Vertical, Control Event, DOWN, 14
1749575719221, Vertical, Control Event, DOWN, 15
1749575719822, Vertical, Control Event, DOWN, 16
1749575720759, Vertical, Control Event, DOWN, 17
1749575722068, Vertical, Control Event, DOWN, 18
1749575725463, Vertical, Control Event, DOWN, 19
1749575725909, Vertical, Control Event, DOWN, 20
1749575726481, Vertical, Control Event, DOWN, 21
1749575731404, Vertical, Control Event, UP, 20
1749575732178, Vertical, Control Event, SELECT, 20
1749575732198, Vertical, App Event, Target selected, 
1749575732219, Vertical, State, WAIT, 
1749575757075, Vertical, State, RESET, 
1749575757098, Vertical, App Event, Target direction[Down], 16
1749575759261, Vertical, Control Event, UP, 12
1749575760079, Vertical, Control Event, DOWN, 13
1749575760498, Vertical, Control Event, DOWN, 14
1749575760660, Vertical, Control Event, DOWN, 15
1749575761808, Vertical, Control Event, DOWN, 16
1749575762490, Vertical, Control Event, SELECT, 16
1749575762516, Vertical, App Event, Target selected, 
1749575762536, Vertical, State, WAIT, 
1749575787256, Vertical, State, RESET, 
1749575787285, Vertical, App Event, Target direction[Up], 8
1749575789382, Vertical, Control Event, UP, 12
1749575793458, Vertical, Control Event, UP, 11
1749575796099, Vertical, Control Event, UP, 10
1749575799899, Vertical, Control Event, UP, 9
1749575802247, Vertical, Control Event, UP, 8
1749575803029, Vertical, Control Event, SELECT, 8
1749575803047, Vertical, App Event, Target selected, 
1749575803065, Vertical, State, WAIT, 
1749575824816, Vertical, State, RESET, 
1749575824833, Vertical, App Event, Target direction[Down], 16
1749575827233, Vertical, Control Event, UP, 12
1749575827757, Vertical, Control Event, DOWN, 13
1749575829086, Vertical, Control Event, DOWN, 14
1749575829285, Vertical, Control Event, DOWN, 15
1749575829906, Vertical, Control Event, DOWN, 16
1749575830178, Vertical, Control Event, DOWN, 17
1749575837165, Vertical, Control Event, UP, 16
1749575838065, Vertical, Control Event, SELECT, 16
1749575838088, Vertical, App Event, Target selected, 
1749575838110, Vertical, State, WAIT, 
1749575860751, Vertical, State, RESET, 
1749575860771, Vertical, App Event, Target direction[Up_out], 5
1749575865639, Vertical, Control Event, UP, 12
1749575867959, Vertical, Control Event, UP, 11
1749575872299, Vertical, Control Event, UP, 10
1749575874663, Vertical, Control Event, UP, 9
1749575874817, Vertical, Control Event, UP, 8
