Timestamp, Selection, Source, Description, Index
1755680276797, 2D, State, INIT, 
1755680276803, 2D, State, START, 
1755680280263, 2D, State, WAIT, 
1755680300560, 2D, State, RESET, 
1755680300584, 2D, App Event, Target direction[Up_out_left], 3 / 2
1755680309347, 2D, User Event, Clicked, 3 / 2
1755680309370, 2D, App Event, Target selected, 
1755680309380, 2D, State, WAIT, 
1755680324953, 2D, State, RESET, 
1755680324972, 2D, App Event, Target direction[Down_right], 9 / 6
1755680328507, 2D, User Event, Clicked, 9 / 6
1755680328530, 2D, App Event, Target selected, 
1755680328540, 2D, State, WAIT, 
1755680353440, 2D, State, RESET, 
1755680353463, 2D, App Event, Target direction[Up_out_right], 2 / 9
1755680358549, 2D, User Event, Clicked, 2 / 9
1755680358573, 2D, App Event, Target selected, 
1755680358581, 2D, State, WAIT, 
1755680380141, 2D, State, RESET, 
1755680380158, 2D, App Event, Target direction[Up_right], 6 / 6
1755680382067, 2D, User Event, Clicked, 6 / 6
1755680382085, 2D, App Event, Target selected, 
1755680382099, 2D, State, WAIT, 
1755680397450, 2D, State, RESET, 
1755680397465, 2D, App Event, Target direction[Down_out_left], 13 / 2
1755680404766, 2D, User Event, Clicked, 13 / 2
1755680404788, 2D, App Event, Target selected, 
1755680404798, 2D, State, WAIT, 
1755680426185, 2D, State, RESET, 
1755680426200, 2D, App Event, Target direction[Down_out_right], 13 / 9
1755680435808, 2D, User Event, Clicked, 13 / 9
1755680435828, 2D, App Event, Target selected, 
1755680435837, 2D, State, WAIT, 
1755680453825, 2D, State, RESET, 
1755680453851, 2D, App Event, Target direction[Down_left], 9 / 4
1755680456813, 2D, User Event, Clicked, 9 / 4
1755680456835, 2D, App Event, Target selected, 
1755680456843, 2D, State, WAIT, 
1755680480304, 2D, State, RESET, 
1755680480328, 2D, App Event, Target direction[Up_left], 6 / 4
1755680482296, 2D, User Event, Clicked, 6 / 4
1755680482312, 2D, App Event, Target selected, 
1755680482319, 2D, State, END, 
