Timestamp, Selection, Source, Description, Index
1749576834715, 2D, State, INIT, 
1749576834722, 2D, State, START, 
1749576837370, 2D, State, WAIT, 
1749576854890, 2D, State, RESET, 
1749576854920, 2D, App Event, Target direction[Up_out_right], 2 / 8
1749576856696, 2D, Control Event, UP, 6 / 5
1749576856919, 2D, Control Event, UP, 5 / 5
1749576857125, 2D, Control Event, UP, 4 / 5
1749576857195, 2D, Control Event, UP, 3 / 5
1749576857418, 2D, Control Event, UP, 2 / 5
1749576857543, 2D, Control Event, UP, 1 / 5
1749576858557, 2D, Control Event, DOWN, 2 / 5
1749576859574, 2D, Control Event, RIGHT, 2 / 6
1749576859990, 2D, Control Event, RIGHT, 2 / 7
1749576860294, 2D, Control Event, RIGHT, 2 / 8
1749576861674, 2D, Control Event, SELECT, 2 / 8
1749576861694, 2D, App Event, Target selected, 
1749576861719, 2D, State, WAIT, 
1749576877872, 2D, State, RESET, 
1749576877893, 2D, App Event, Target direction[Down_out_right], 13 / 9
1749576879457, 2D, Control Event, RIGHT, 7 / 6
1749576879530, 2D, Control Event, RIGHT, 7 / 7
1749576881385, 2D, Control Event, RIGHT, 7 / 8
1749576881689, 2D, Control Event, RIGHT, 7 / 9
1749576883038, 2D, Control Event, DOWN, 8 / 9
1749576883178, 2D, Control Event, DOWN, 9 / 9
1749576883540, 2D, Control Event, DOWN, 10 / 9
1749576883758, 2D, Control Event, DOWN, 11 / 9
1749576884177, 2D, Control Event, DOWN, 12 / 9
1749576885080, 2D, Control Event, DOWN, 13 / 9
1749576886192, 2D, Control Event, SELECT, 13 / 9
1749576886214, 2D, App Event, Target selected, 
1749576886238, 2D, State, WAIT, 
1749576904467, 2D, State, RESET, 
1749576904482, 2D, App Event, Target direction[Up_right], 4 / 6
1749576905956, 2D, Control Event, RIGHT, 7 / 6
1749576906778, 2D, Control Event, UP, 6 / 6
1749576906990, 2D, Control Event, UP, 5 / 6
1749576908272, 2D, Control Event, UP, 4 / 6
1749576908991, 2D, Control Event, SELECT, 4 / 6
1749576909015, 2D, App Event, Target selected, 
1749576909038, 2D, State, WAIT, 
1749576925240, 2D, State, RESET, 
1749576925259, 2D, App Event, Target direction[Down_left], 8 / 4
1749576927096, 2D, Control Event, LEFT, 7 / 4
1749576928288, 2D, Control Event, DOWN, 8 / 4
1749576928819, 2D, Control Event, SELECT, 8 / 4
1749576928844, 2D, App Event, Target selected, 
1749576928867, 2D, State, WAIT, 
1749576944241, 2D, State, RESET, 
1749576944261, 2D, App Event, Target direction[Up_left], 4 / 3
1749576946011, 2D, Control Event, LEFT, 7 / 4
1749576946420, 2D, Control Event, LEFT, 7 / 3
1749576946615, 2D, Control Event, LEFT, 7 / 2
1749576947953, 2D, Control Event, RIGHT, 7 / 3
1749576948664, 2D, Control Event, UP, 6 / 3
1749576948869, 2D, Control Event, UP, 5 / 3
1749576948966, 2D, Control Event, UP, 4 / 3
1749576949951, 2D, Control Event, SELECT, 4 / 3
1749576949976, 2D, App Event, Target selected, 
1749576950000, 2D, State, WAIT, 
1749576965473, 2D, State, RESET, 
1749576965492, 2D, App Event, Target direction[Down_out_left], 12 / 1
1749576967908, 2D, Control Event, LEFT, 7 / 4
1749576968138, 2D, Control Event, LEFT, 7 / 3
1749576968944, 2D, Control Event, LEFT, 7 / 2
1749576969674, 2D, Control Event, LEFT, 7 / 1
1749576971293, 2D, Control Event, DOWN, 8 / 1
1749576971449, 2D, Control Event, DOWN, 9 / 1
1749576972112, 2D, Control Event, DOWN, 10 / 1
1749576972876, 2D, Control Event, DOWN, 11 / 1
1749576973751, 2D, Control Event, DOWN, 12 / 1
1749576975751, 2D, Control Event, SELECT, 12 / 1
1749576975774, 2D, App Event, Target selected, 
1749576975799, 2D, State, WAIT, 
1749576991692, 2D, State, RESET, 
1749576991709, 2D, App Event, Target direction[Down_right], 8 / 7
1749576993614, 2D, Control Event, DOWN, 8 / 5
1749576994695, 2D, Control Event, RIGHT, 8 / 6
1749576995250, 2D, Control Event, RIGHT, 8 / 7
1749576995749, 2D, Control Event, SELECT, 8 / 7
1749576995775, 2D, App Event, Target selected, 
1749576995796, 2D, State, WAIT, 
1749577013474, 2D, State, RESET, 
1749577013494, 2D, App Event, Target direction[Up_out_left], 3 / 1
1749577014925, 2D, Control Event, LEFT, 7 / 4
1749577015229, 2D, Control Event, LEFT, 7 / 3
1749577015530, 2D, Control Event, LEFT, 7 / 2
1749577016348, 2D, Control Event, LEFT, 7 / 1
1749577016854, 2D, Control Event, LEFT, 7 / 1
1749577018294, 2D, Control Event, UP, 6 / 1
1749577018592, 2D, Control Event, UP, 5 / 1
1749577018868, 2D, Control Event, UP, 4 / 1
1749577020034, 2D, Control Event, UP, 3 / 1
1749577021119, 2D, Control Event, SELECT, 3 / 1
1749577021138, 2D, App Event, Target selected, 
1749577021160, 2D, State, END, 
1749577021182, 2D, App Event, 2D assignment finished, 
1749577021238, 2D, State, INIT, 
1749577021259, 2D, State, START, 
1749577021475, Vertical, State, INIT, 
1749577021486, Vertical, State, START, 
1749577023690, Vertical, State, WAIT, 
1749577043597, Vertical, State, RESET, 
1749577043622, Vertical, App Event, Target direction[Down_out], 24
1749577045610, Vertical, Control Event, DOWN, 14
1749577045657, Vertical, Control Event, DOWN, 15
1749577045829, Vertical, Control Event, DOWN, 16
1749577045996, Vertical, Control Event, DOWN, 17
1749577046230, Vertical, Control Event, DOWN, 18
1749577046327, Vertical, Control Event, DOWN, 19
1749577047049, Vertical, Control Event, DOWN, 20
1749577047348, Vertical, Control Event, DOWN, 21
1749577047596, Vertical, Control Event, DOWN, 22
1749577047967, Vertical, Control Event, DOWN, 23
1749577048266, Vertical, Control Event, DOWN, 24
1749577048583, Vertical, Control Event, DOWN, 25
