Timestamp, Selection, Source, Description, Index
1749652212043, Horizontal, State, INIT, 
1749652212048, Horizontal, State, START, 
1749652214423, Horizontal, State, WAIT, 
1749652234482, Horizontal, State, RESET, 
1749652234495, Horizontal, App Event, Target direction[Left_out], 2
1749652238383, Horizontal, Control Event, LEFT, 8
1749652238492, Horizontal, Control Event, LEFT, 7
1749652239244, Horizontal, Control Event, LEFT, 6
1749652239499, Horizontal, Control Event, LEFT, 5
1749652239718, Horizontal, Control Event, LEFT, 4
1749652240564, Horizontal, Control Event, SELECT, 4
1749652243663, Horizontal, Control Event, SELECT, 4
1749652246100, Horizontal, Control Event, SELECT, 4
1749652247314, Horizontal, Control Event, SELECT, 4
1749652254541, Horizontal, User Event, No target selected, 2
1749652254588, Horizontal, State, WAIT, 
1749652279224, Horizontal, State, RESET, 
1749652279242, Horizontal, App Event, Target direction[Right], 12
1749652282294, Horizontal, Control Event, RIGHT, 10
1749652282597, Horizontal, Control Event, RIGHT, 11
1749652282814, Horizontal, Control Event, RIGHT, 12
1749652289023, Horizontal, Control Event, SELECT, 12
1749652289047, Horizontal, App Event, Target selected, 
1749652289069, Horizontal, State, WAIT, 
1749652308475, Horizontal, State, RESET, 
1749652308488, Horizontal, App Event, Target direction[Right], 12
1749652311685, Horizontal, Control Event, RIGHT, 10
1749652311795, Horizontal, Control Event, RIGHT, 11
1749652312188, Horizontal, Control Event, RIGHT, 12
1749652328489, Horizontal, User Event, No target selected, 12
1749652328524, Horizontal, State, WAIT, 
1749652344986, Horizontal, State, RESET, 
1749652345005, Horizontal, App Event, Target direction[Left], 7
1749652348850, Horizontal, Control Event, LEFT, 8
1749652348957, Horizontal, Control Event, LEFT, 7
1749652349373, Horizontal, Control Event, LEFT, 6
1749652350387, Horizontal, Control Event, RIGHT, 7
1749652365045, Horizontal, User Event, No target selected, 7
1749652365083, Horizontal, State, WAIT, 
1749652365219, Horizontal, Control Event, SELECT, 7
1749652365241, Horizontal, State, WAIT, 
1749652384854, Horizontal, State, RESET, 
1749652384895, Horizontal, App Event, Target direction[Left_out], 3
1749652388464, Horizontal, Control Event, LEFT, 8
1749652388570, Horizontal, Control Event, LEFT, 7
1749652388785, Horizontal, Control Event, LEFT, 6
1749652388992, Horizontal, Control Event, LEFT, 5
1749652389902, Horizontal, Control Event, LEFT, 4
1749652390007, Horizontal, Control Event, LEFT, 3
1749652392323, Horizontal, Control Event, SELECT, 3
1749652392346, Horizontal, App Event, Target selected, 
1749652392369, Horizontal, State, WAIT, 
1749652411989, Horizontal, State, RESET, 
1749652412007, Horizontal, App Event, Target direction[Right_out], 15
1749652414576, Horizontal, Control Event, RIGHT, 10
1749652414738, Horizontal, Control Event, RIGHT, 11
1749652414910, Horizontal, Control Event, RIGHT, 12
1749652415902, Horizontal, Control Event, RIGHT, 13
1749652416121, Horizontal, Control Event, RIGHT, 14
1749652417241, Horizontal, Control Event, RIGHT, 15
1749652417398, Horizontal, Control Event, RIGHT, 16
1749652418575, Horizontal, Control Event, RIGHT, 17
1749652418665, Horizontal, Control Event, RIGHT, 17
1749652419394, Horizontal, Control Event, RIGHT, 17
1749652420029, Horizontal, Control Event, RIGHT, 17
1749652420609, Horizontal, Control Event, LEFT, 16
1749652420835, Horizontal, Control Event, LEFT, 15
1749652421036, Horizontal, Control Event, LEFT, 14
1749652421999, Horizontal, Control Event, RIGHT, 15
1749652423951, Horizontal, Control Event, SELECT, 15
1749652423975, Horizontal, App Event, Target selected, 
1749652423993, Horizontal, State, WAIT, 
1749652440336, Horizontal, State, RESET, 
1749652440357, Horizontal, App Event, Target direction[Left], 6
1749652445412, Horizontal, Control Event, LEFT, 8
1749652445515, Horizontal, Control Event, LEFT, 7
1749652445716, Horizontal, Control Event, LEFT, 6
1749652452119, Horizontal, Control Event, SELECT, 6
1749652452144, Horizontal, App Event, Target selected, 
1749652452168, Horizontal, State, WAIT, 
1749652469571, Horizontal, State, RESET, 
1749652469591, Horizontal, App Event, Target direction[Right_out], 15
1749652472136, Horizontal, Control Event, RIGHT, 10
1749652472851, Horizontal, Control Event, RIGHT, 11
1749652472944, Horizontal, Control Event, RIGHT, 12
1749652473772, Horizontal, Control Event, RIGHT, 13
1749652474690, Horizontal, Control Event, RIGHT, 14
1749652475608, Horizontal, Control Event, RIGHT, 15
1749652479281, Horizontal, Control Event, SELECT, 15
1749652479304, Horizontal, App Event, Target selected, 
1749652479327, Horizontal, State, END, 
1749652479347, Horizontal, App Event, Horizontal assignment finished, 
1749652479419, Horizontal, State, INIT, 
1749652479434, Horizontal, State, START, 
1749652479556, 2D, State, INIT, 
1749652479569, 2D, State, START, 
1749652482422, 2D, State, WAIT, 
1749652502321, 2D, State, RESET, 
1749652502330, 2D, App Event, Target direction[Up_left], 5 / 4
1749652514878, 2D, Control Event, LEFT, 7 / 4
1749652515595, 2D, Control Event, UP, 6 / 4
1749652515685, 2D, Control Event, UP, 5 / 4
1749652518456, 2D, Control Event, UP, 4 / 4
1749652519475, 2D, Control Event, DOWN, 5 / 4
1749652519677, 2D, Control Event, DOWN, 6 / 4
1749652519754, 2D, Control Event, DOWN, 7 / 4
1749652520885, 2D, Control Event, UP, 6 / 4
1749652522381, 2D, User Event, No target selected, 5 / 4
1749652522427, 2D, State, WAIT, 
1749652523065, 2D, Control Event, UP, 5 / 4
1749652523081, 2D, State, WAIT, 
1749652523232, 2D, Control Event, UP, 4 / 4
1749652523246, 2D, State, WAIT, 
1749652546014, 2D, State, RESET, 
1749652546035, 2D, App Event, Target direction[Down_right], 10 / 6
1749652549074, 2D, Control Event, RIGHT, 7 / 6
1749652549328, 2D, Control Event, DOWN, 8 / 6
1749652550203, 2D, Control Event, DOWN, 9 / 6
1749652550389, 2D, Control Event, DOWN, 10 / 6
1749652557466, 2D, Control Event, UP, 9 / 6
1749652559670, 2D, Control Event, DOWN, 10 / 6
1749652560250, 2D, Control Event, SELECT, 10 / 6
1749652560274, 2D, App Event, Target selected, 
1749652560295, 2D, State, WAIT, 
1749652560454, 2D, Control Event, SELECT, 10 / 6
1749652560464, 2D, State, WAIT, 
1749652576938, 2D, State, RESET, 
1749652576959, 2D, App Event, Target direction[Up_right], 6 / 6
1749652579423, 2D, Control Event, UP, 6 / 5
1749652579557, 2D, Control Event, UP, 5 / 5
1749652580017, 2D, Control Event, RIGHT, 5 / 6
