Timestamp, Selection, Source, Description, Index
1758034988400, Horizontal, State, INIT, 
1758034988404, Horizontal, State, START, 
1758034990615, Horizontal, State, WAIT, 
1758035011823, Horizontal, State, RESET, 
1758035011839, Horizontal, App Event, Target direction[Left_out], 1
1758035014290, Horizontal, Control Event, LEFT, 8
1758035014509, Horizontal, Control Event, LEFT, 7
1758035014627, Horizontal, Control Event, LEFT, 6
1758035014870, Horizontal, Control Event, LEFT, 5
1758035015593, Horizontal, Control Event, LEFT, 4
1758035016310, Horizontal, Control Event, LEFT, 3
1758035016396, Horizontal, Control Event, LEFT, 2
1758035016632, Horizontal, Control Event, LEFT, 1
1758035017589, Horizontal, Control Event, SELECT, 1
1758035017615, Horizontal, App Event, Target selected, 
1758035017642, Horizontal, State, WAIT, 
1758035034992, Horizontal, State, RESET, 
1758035035018, Horizontal, App Event, Target direction[Right], 13
1758035036589, Horizontal, Control Event, RIGHT, 10
1758035036918, Horizontal, Control Event, RIGHT, 11
1758035038942, Horizontal, Control Event, RIGHT, 12
1758035039566, Horizontal, Control Event, RIGHT, 13
1758035040204, Horizontal, Control Event, SELECT, 13
1758035040226, Horizontal, App Event, Target selected, 
1758035040247, Horizontal, State, WAIT, 
1758035063708, Horizontal, State, RESET, 
1758035063726, Horizontal, App Event, Target direction[Left_out], 3
1758035065882, Horizontal, Control Event, LEFT, 8
1758035066049, Horizontal, Control Event, LEFT, 7
1758035066281, Horizontal, Control Event, LEFT, 6
1758035066499, Horizontal, Control Event, LEFT, 5
1758035066579, Horizontal, Control Event, LEFT, 4
1758035067515, Horizontal, Control Event, LEFT, 3
1758035067721, Horizontal, Control Event, LEFT, 2
1758035070075, Horizontal, Control Event, RIGHT, 3
1758035070240, Horizontal, Control Event, RIGHT, 4
1758035071212, Horizontal, Control Event, LEFT, 3
1758035071814, Horizontal, Control Event, SELECT, 3
1758035071839, Horizontal, App Event, Target selected, 
1758035071863, Horizontal, State, WAIT, 
1758035091381, Horizontal, State, RESET, 
1758035091404, Horizontal, App Event, Target direction[Left], 8
1758035093034, Horizontal, Control Event, LEFT, 8
1758035093594, Horizontal, Control Event, SELECT, 8
1758035093621, Horizontal, App Event, Target selected, 
1758035093646, Horizontal, State, WAIT, 
1758035112635, Horizontal, State, RESET, 
1758035112651, Horizontal, App Event, Target direction[Right_out], 17
1758035114317, Horizontal, Control Event, RIGHT, 10
1758035114412, Horizontal, Control Event, RIGHT, 11
1758035114620, Horizontal, Control Event, RIGHT, 12
1758035114835, Horizontal, Control Event, RIGHT, 13
1758035115536, Horizontal, Control Event, RIGHT, 14
1758035116054, Horizontal, Control Event, RIGHT, 15
1758035116769, Horizontal, Control Event, RIGHT, 16
1758035116972, Horizontal, Control Event, RIGHT, 17
1758035118112, Horizontal, Control Event, SELECT, 17
1758035118131, Horizontal, App Event, Target selected, 
1758035118152, Horizontal, State, WAIT, 
1758035136490, Horizontal, State, RESET, 
1758035136509, Horizontal, App Event, Target direction[Right], 12
1758035138283, Horizontal, Control Event, RIGHT, 10
1758035138485, Horizontal, Control Event, RIGHT, 11
1758035139155, Horizontal, Control Event, RIGHT, 12
1758035139680, Horizontal, Control Event, SELECT, 12
1758035139706, Horizontal, App Event, Target selected, 
1758035139728, Horizontal, State, WAIT, 
1758035157533, Horizontal, State, RESET, 
1758035157555, Horizontal, App Event, Target direction[Right_out], 16
1758035159162, Horizontal, Control Event, RIGHT, 10
1758035159312, Horizontal, Control Event, RIGHT, 11
1758035159549, Horizontal, Control Event, RIGHT, 12
1758035159783, Horizontal, Control Event, RIGHT, 13
1758035160232, Horizontal, Control Event, RIGHT, 14
1758035161000, Horizontal, Control Event, RIGHT, 15
1758035161518, Horizontal, Control Event, RIGHT, 16
1758035162312, Horizontal, Control Event, SELECT, 16
1758035162335, Horizontal, App Event, Target selected, 
1758035162356, Horizontal, State, WAIT, 
1758035182154, Horizontal, State, RESET, 
1758035182179, Horizontal, App Event, Target direction[Left], 5
1758035183948, Horizontal, Control Event, LEFT, 8
1758035184416, Horizontal, Control Event, LEFT, 7
1758035184583, Horizontal, Control Event, LEFT, 6
1758035185292, Horizontal, Control Event, LEFT, 5
1758035185471, Horizontal, Control Event, LEFT, 4
1758035186605, Horizontal, Control Event, RIGHT, 5
1758035187029, Horizontal, Control Event, SELECT, 5
1758035187055, Horizontal, App Event, Target selected, 
1758035187075, Horizontal, State, END, 
1758035187096, Horizontal, App Event, Horizontal assignment finished, 
