Timestamp, Selection, Source, Description, Index
1747662224365, 2D, State, INIT, 
1747662224370, 2D, State, START, 
1747662225247, 2D, Control Event, UP, 6 / 5
1747662225286, 2D, State, START, 
1747662225573, 2D, User Event, Clicked, 6 / 5
1747662225598, 2D, State, START, 
1747662227604, 2D, State, WAIT, 
1747662247348, 2D, State, RESET, 
1747662247358, 2D, App Event, Target direction[Up_out_left], 1 / 1
1747662249235, 2D, Control Event, LEFT, 7 / 4
1747662249358, 2D, Control Event, LEFT, 7 / 3
1747662249557, 2D, Control Event, LEFT, 7 / 2
1747662249853, 2D, Control Event, LEFT, 7 / 1
1747662251430, 2D, Control Event, UP, 6 / 1
1747662251607, 2D, Control Event, UP, 5 / 1
1747662251712, 2D, Control Event, UP, 4 / 1
1747662251893, 2D, Control Event, UP, 3 / 1
1747662252090, 2D, Control Event, UP, 2 / 1
1747662253154, 2D, Control Event, UP, 1 / 1
1747662254405, 2D, Control Event, SELECT, 1 / 1
1747662254425, 2D, App Event, Target selected, 
1747662254443, 2D, State, WAIT, 
1747662272060, 2D, State, RESET, 
1747662272079, 2D, App Event, Target direction[Up_left], 4 / 4
1747662274653, 2D, Control Event, UP, 6 / 5
1747662274730, 2D, Control Event, UP, 5 / 5
1747662275153, 2D, Control Event, UP, 4 / 5
1747662276288, 2D, Control Event, LEFT, 4 / 4
1747662276431, 2D, Control Event, LEFT, 4 / 3
1747662277525, 2D, Control Event, RIGHT, 4 / 4
1747662278558, 2D, Control Event, SELECT, 4 / 4
1747662278585, 2D, App Event, Target selected, 
1747662278609, 2D, State, WAIT, 
1747662298533, 2D, State, RESET, 
1747662298553, 2D, App Event, Target direction[Down_right], 9 / 7
1747662301240, 2D, Control Event, RIGHT, 7 / 6
1747662301377, 2D, Control Event, RIGHT, 7 / 7
1747662302197, 2D, Control Event, DOWN, 8 / 7
1747662304660, 2D, Control Event, DOWN, 9 / 7
1747662306130, 2D, Control Event, SELECT, 9 / 7
1747662306155, 2D, App Event, Target selected, 
1747662306180, 2D, State, WAIT, 
1747662324521, 2D, State, RESET, 
1747662324539, 2D, App Event, Target direction[Up_right], 5 / 7
1747662326676, 2D, Control Event, RIGHT, 7 / 6
1747662326877, 2D, Control Event, RIGHT, 7 / 7
1747662327074, 2D, Control Event, RIGHT, 7 / 8
1747662328217, 2D, Control Event, LEFT, 7 / 7
1747662329017, 2D, Control Event, UP, 6 / 7
1747662329115, 2D, Control Event, UP, 5 / 7
1747662329316, 2D, Control Event, UP, 4 / 7
1747662331225, 2D, Control Event, DOWN, 5 / 7
1747662332150, 2D, Control Event, SELECT, 5 / 7
1747662332173, 2D, App Event, Target selected, 
1747662332195, 2D, State, WAIT, 
1747662353233, 2D, State, RESET, 
1747662353253, 2D, App Event, Target direction[Down_out_right], 12 / 9
1747662355731, 2D, Control Event, RIGHT, 7 / 6
1747662355932, 2D, Control Event, RIGHT, 7 / 7
1747662356128, 2D, Control Event, RIGHT, 7 / 8
1747662356258, 2D, Control Event, RIGHT, 7 / 9
1747662356414, 2D, Control Event, RIGHT, 7 / 9
1747662357374, 2D, Control Event, DOWN, 8 / 9
1747662357446, 2D, Control Event, LEFT, 8 / 8
1747662357673, 2D, Control Event, DOWN, 9 / 8
1747662358697, 2D, Control Event, RIGHT, 9 / 9
1747662359828, 2D, Control Event, DOWN, 10 / 9
1747662359923, 2D, Control Event, DOWN, 11 / 9
1747662361355, 2D, Control Event, DOWN, 12 / 9
1747662361541, 2D, Control Event, DOWN, 13 / 9
1747662362597, 2D, Control Event, UP, 12 / 9
1747662363379, 2D, Control Event, SELECT, 12 / 9
1747662363404, 2D, App Event, Target selected, 
1747662363426, 2D, State, WAIT, 
1747662383490, 2D, State, RESET, 
1747662383514, 2D, App Event, Target direction[Down_left], 8 / 3
1747662385944, 2D, Control Event, DOWN, 8 / 5
1747662386145, 2D, Control Event, DOWN, 9 / 5
1747662388199, 2D, Control Event, UP, 8 / 5
1747662389426, 2D, Control Event, LEFT, 8 / 4
1747662390643, 2D, Control Event, LEFT, 8 / 3
1747662391404, 2D, Control Event, SELECT, 8 / 3
1747662391429, 2D, App Event, Target selected, 
1747662391450, 2D, State, WAIT, 
1747662414324, 2D, State, RESET, 
1747662414341, 2D, App Event, Target direction[Up_out_right], 2 / 9
1747662416302, 2D, Control Event, RIGHT, 7 / 6
1747662416558, 2D, Control Event, RIGHT, 7 / 7
1747662416637, 2D, Control Event, RIGHT, 7 / 8
1747662417366, 2D, Control Event, RIGHT, 7 / 9
1747662417551, 2D, Control Event, RIGHT, 7 / 9
1747662418707, 2D, Control Event, UP, 6 / 9
1747662418910, 2D, Control Event, UP, 5 / 9
1747662419125, 2D, Control Event, UP, 4 / 9
1747662419231, 2D, Control Event, UP, 3 / 9
1747662419401, 2D, Control Event, UP, 2 / 9
1747662420594, 2D, Control Event, SELECT, 2 / 9
1747662420619, 2D, App Event, Target selected, 
1747662420642, 2D, State, WAIT, 
1747662435988, 2D, State, RESET, 
1747662436007, 2D, App Event, Target direction[Down_out_left], 11 / 2
1747662439398, 2D, Control Event, LEFT, 7 / 4
1747662439598, 2D, Control Event, LEFT, 7 / 3
1747662440000, 2D, Control Event, LEFT, 7 / 2
1747662441435, 2D, Control Event, DOWN, 8 / 2
1747662441638, 2D, Control Event, DOWN, 9 / 2
1747662442154, 2D, Control Event, DOWN, 10 / 2
1747662443163, 2D, Control Event, DOWN, 11 / 2
1747662443383, 2D, Control Event, DOWN, 12 / 2
1747662444201, 2D, Control Event, LEFT, 12 / 1
1747662444539, 2D, Control Event, UP, 11 / 1
1747662445421, 2D, Control Event, RIGHT, 11 / 2
1747662446696, 2D, Control Event, SELECT, 11 / 2
