Timestamp, Selection, Source, Description, Index
1754299703763, Vertical, State, INIT, 
1754299703771, Vertical, State, START, 
1754299706040, Vertical, State, WAIT, 
1754299723599, Vertical, State, RESET, 
1754299723623, Vertical, App Event, Target direction[Down_out], 25
1754299725952, Vertical, Control Event, DOWN, 14
1754299726042, Vertical, Control Event, DOWN, 15
1754299726353, Vertical, Control Event, DOWN, 16
1754299726433, Vertical, Control Event, DOWN, 17
1754299726653, Vertical, Control Event, DOWN, 18
1754299727470, Vertical, Control Event, DOWN, 19
1754299727688, Vertical, Control Event, DOWN, 20
1754299727818, Vertical, Control Event, DOWN, 21
1754299728409, Vertical, Control Event, DOWN, 22
1754299729070, Vertical, Control Event, DOWN, 23
1754299729622, Vertical, Control Event, DOWN, 24
1754299730657, Vertical, Control Event, DOWN, 25
1754299730781, Vertical, Control Event, DOWN, 25
1754299730972, Vertical, Control Event, DOWN, 25
1754299731644, Vertical, Control Event, SELECT, 25
1754299731670, Vertical, App Event, Target selected, 
1754299731697, Vertical, State, WAIT, 
1754299748467, Vertical, State, RESET, 
1754299748489, Vertical, App Event, Target direction[Down_out], 22
1754299750115, Vertical, Control Event, DOWN, 14
1754299750316, Vertical, Control Event, DOWN, 15
1754299750435, Vertical, Control Event, DOWN, 16
1754299750718, Vertical, Control Event, DOWN, 17
1754299750809, Vertical, Control Event, DOWN, 18
1754299751036, Vertical, Control Event, DOWN, 19
1754299751322, Vertical, Control Event, DOWN, 20
1754299751955, Vertical, Control Event, DOWN, 21
1754299752472, Vertical, Control Event, DOWN, 22
1754299752773, Vertical, Control Event, DOWN, 23
1754299753428, Vertical, Control Event, UP, 22
1754299754093, Vertical, Control Event, SELECT, 22
1754299754114, Vertical, App Event, Target selected, 
1754299754142, Vertical, State, WAIT, 
1754299771046, Vertical, State, RESET, 
1754299771072, Vertical, App Event, Target direction[Up], 9
1754299772896, Vertical, Control Event, UP, 12
1754299773452, Vertical, Control Event, UP, 11
1754299773871, Vertical, Control Event, UP, 10
1754299774590, Vertical, Control Event, UP, 9
1754299775055, Vertical, Control Event, SELECT, 9
1754299775078, Vertical, App Event, Target selected, 
1754299775100, Vertical, State, WAIT, 
1754299794489, Vertical, State, RESET, 
1754299794509, Vertical, App Event, Target direction[Down], 19
1754299796296, Vertical, Control Event, DOWN, 14
1754299796505, Vertical, Control Event, DOWN, 15
1754299796706, Vertical, Control Event, DOWN, 16
1754299796768, Vertical, Control Event, DOWN, 17
